id,judgement,poemid1,poemid2,orig__golden,id1,id2,poem1,poem2,_unit_id,_created_at,_golden,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip
3108150084,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/jsmgcizkjiqzvdumkddvluucgettvv.png,https://poetryimage.mybluemix.net/documents/gtxcezusqqjsrhawyxqupbyodxxygk.png,1477571687,12/4/2017 04:43:15,false,,12/4/2017 04:42:00,false,clixsense,1,24813188,POL,83,Swietochlowice,178.37.38.74
3108152114,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/jsmgcizkjiqzvdumkddvluucgettvv.png,https://poetryimage.mybluemix.net/documents/gtxcezusqqjsrhawyxqupbyodxxygk.png,1477571687,12/4/2017 04:44:16,false,,12/4/2017 04:42:32,false,neodev,1,43936477,KEN,5,Nairobi,197.232.51.149
3108152805,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/jsmgcizkjiqzvdumkddvluucgettvv.png,https://poetryimage.mybluemix.net/documents/gtxcezusqqjsrhawyxqupbyodxxygk.png,1477571687,12/4/2017 04:44:31,false,,12/4/2017 04:42:12,false,clixsense,0.8571,43628047,TUR,,,37.154.10.100
3108160377,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/jsmgcizkjiqzvdumkddvluucgettvv.png,https://poetryimage.mybluemix.net/documents/gtxcezusqqjsrhawyxqupbyodxxygk.png,1477571687,12/4/2017 04:47:36,false,,12/4/2017 04:45:59,false,clixsense,1,42647804,RUS,86,Voronezh,83.139.146.35
3108162168,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/jsmgcizkjiqzvdumkddvluucgettvv.png,https://poetryimage.mybluemix.net/documents/gtxcezusqqjsrhawyxqupbyodxxygk.png,1477571687,12/4/2017 04:48:52,false,,12/4/2017 04:46:09,false,prodege,1,38198526,USA,WA,Issaquah,71.231.189.51
3108166154,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/jsmgcizkjiqzvdumkddvluucgettvv.png,https://poetryimage.mybluemix.net/documents/gtxcezusqqjsrhawyxqupbyodxxygk.png,1477571687,12/4/2017 04:51:12,false,,12/4/2017 04:48:42,false,clixsense,1,42263188,IDN,,,203.78.119.239
3108170753,Poem 2,,,,real,vlm,https://poetryimage.mybluemix.net/documents/jsmgcizkjiqzvdumkddvluucgettvv.png,https://poetryimage.mybluemix.net/documents/gtxcezusqqjsrhawyxqupbyodxxygk.png,1477571687,12/4/2017 04:54:20,false,,12/4/2017 04:52:48,false,clixsense,1,33273623,BHR,,,89.148.29.51
3108176333,Poem 2,,,,real,vlm,https://poetryimage.mybluemix.net/documents/jsmgcizkjiqzvdumkddvluucgettvv.png,https://poetryimage.mybluemix.net/documents/gtxcezusqqjsrhawyxqupbyodxxygk.png,1477571687,12/4/2017 04:57:30,false,,12/4/2017 04:53:34,false,instagc,0.8571,31860859,TUR,35,Izmir,88.246.82.147
3108191501,Poem 1,,,,real,vlm,https://poetryimage.mybluemix.net/documents/jsmgcizkjiqzvdumkddvluucgettvv.png,https://poetryimage.mybluemix.net/documents/gtxcezusqqjsrhawyxqupbyodxxygk.png,1477571687,12/4/2017 05:07:53,false,,12/4/2017 04:40:57,false,clixsense,0.8571,43852998,PAK,5,Karachi,150.129.4.130
3108256774,Poem 2,,,,real,vlm,https://poetryimage.mybluemix.net/documents/jsmgcizkjiqzvdumkddvluucgettvv.png,https://poetryimage.mybluemix.net/documents/gtxcezusqqjsrhawyxqupbyodxxygk.png,1477571687,12/4/2017 05:56:16,false,,12/4/2017 05:55:42,false,clixsense,1,37449098,RUS,78,Tyumen,188.18.194.2
3108309161,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/gvqdwofspvlymxlbtlbvchrgjrakdr.png,https://poetryimage.mybluemix.net/documents/jpbrtllszgjodtmytnqeomwxubtuzv.png,1477571688,12/4/2017 06:39:25,false,,12/4/2017 06:38:19,false,clixsense,0.8571,44067994,MDA,82,Orhei,185.163.195.221
3108309190,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/gvqdwofspvlymxlbtlbvchrgjrakdr.png,https://poetryimage.mybluemix.net/documents/jpbrtllszgjodtmytnqeomwxubtuzv.png,1477571688,12/4/2017 06:39:27,false,,12/4/2017 06:36:14,false,elite,1,43563855,RUS,56,Orël,95.80.109.50
3108309740,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/gvqdwofspvlymxlbtlbvchrgjrakdr.png,https://poetryimage.mybluemix.net/documents/jpbrtllszgjodtmytnqeomwxubtuzv.png,1477571688,12/4/2017 06:40:00,false,,12/4/2017 06:38:43,false,clixsense,0.8571,20216233,IND,25,Chennai,106.51.1.156
3108310652,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/gvqdwofspvlymxlbtlbvchrgjrakdr.png,https://poetryimage.mybluemix.net/documents/jpbrtllszgjodtmytnqeomwxubtuzv.png,1477571688,12/4/2017 06:40:53,false,,12/4/2017 06:37:43,false,clixsense,0.8571,44094567,IND,25,Chennai,157.50.20.253
3108315016,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/gvqdwofspvlymxlbtlbvchrgjrakdr.png,https://poetryimage.mybluemix.net/documents/jpbrtllszgjodtmytnqeomwxubtuzv.png,1477571688,12/4/2017 06:44:44,false,,12/4/2017 06:43:07,false,clixsense,1,42729544,PHL,,,180.191.115.245
3108316045,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/gvqdwofspvlymxlbtlbvchrgjrakdr.png,https://poetryimage.mybluemix.net/documents/jpbrtllszgjodtmytnqeomwxubtuzv.png,1477571688,12/4/2017 06:45:54,false,,12/4/2017 06:38:55,false,elite,1,43726683,SRB,0,Belgrade,46.240.202.209
3108325972,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/gvqdwofspvlymxlbtlbvchrgjrakdr.png,https://poetryimage.mybluemix.net/documents/jpbrtllszgjodtmytnqeomwxubtuzv.png,1477571688,12/4/2017 06:54:37,false,,12/4/2017 06:51:09,false,clixsense,1,43633682,NGA,32,Ibadan,197.211.63.145
3108328737,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/gvqdwofspvlymxlbtlbvchrgjrakdr.png,https://poetryimage.mybluemix.net/documents/jpbrtllszgjodtmytnqeomwxubtuzv.png,1477571688,12/4/2017 06:57:14,false,,12/4/2017 06:46:39,false,neodev,1,40110004,NGA,5,Lagos,197.210.8.173
3108334826,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/gvqdwofspvlymxlbtlbvchrgjrakdr.png,https://poetryimage.mybluemix.net/documents/jpbrtllszgjodtmytnqeomwxubtuzv.png,1477571688,12/4/2017 07:02:49,false,,12/4/2017 06:37:16,false,elite,1,43703303,RUS,53,Novosibirsk,94.180.16.5
3108351206,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/gvqdwofspvlymxlbtlbvchrgjrakdr.png,https://poetryimage.mybluemix.net/documents/jpbrtllszgjodtmytnqeomwxubtuzv.png,1477571688,12/4/2017 07:17:48,false,,12/4/2017 07:15:46,false,neodev,1,43927658,VEN,23,Ciudad Ojeda,201.208.169.116
3108182510,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/bcbiqrdppfiqpvpvtaltyoiwukzvog.png,https://poetryimage.mybluemix.net/documents/wswknnjnavridgedwihshznjcsxspi.png,1477571689,12/4/2017 05:01:30,false,,12/4/2017 05:00:39,false,elite,0.8571,44076544,EGY,11,Cairo,41.68.156.249
3108183434,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/bcbiqrdppfiqpvpvtaltyoiwukzvog.png,https://poetryimage.mybluemix.net/documents/wswknnjnavridgedwihshznjcsxspi.png,1477571689,12/4/2017 05:02:00,false,,12/4/2017 05:00:45,false,clixsense,0.7143,40102852,POL,78,Warsaw,37.47.39.233
3108185929,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/bcbiqrdppfiqpvpvtaltyoiwukzvog.png,https://poetryimage.mybluemix.net/documents/wswknnjnavridgedwihshznjcsxspi.png,1477571689,12/4/2017 05:03:56,false,,12/4/2017 05:03:17,false,instagc,0.8571,14410915,USA,TX,Cypress,73.115.32.181
3108187905,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/bcbiqrdppfiqpvpvtaltyoiwukzvog.png,https://poetryimage.mybluemix.net/documents/wswknnjnavridgedwihshznjcsxspi.png,1477571689,12/4/2017 05:05:23,false,,12/4/2017 05:04:12,false,clixsense,0.7143,38968301,RUS,67,Saratov,78.106.19.224
3108188286,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/bcbiqrdppfiqpvpvtaltyoiwukzvog.png,https://poetryimage.mybluemix.net/documents/wswknnjnavridgedwihshznjcsxspi.png,1477571689,12/4/2017 05:05:37,false,,12/4/2017 05:04:53,false,clixsense,0.8571,24287706,TWN,3,Taipei,223.137.184.132
3108189220,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/bcbiqrdppfiqpvpvtaltyoiwukzvog.png,https://poetryimage.mybluemix.net/documents/wswknnjnavridgedwihshznjcsxspi.png,1477571689,12/4/2017 05:06:14,false,,12/4/2017 05:05:14,false,clixsense,0.8571,40786788,RUS,86,Voronezh,95.30.128.184
3108195382,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/bcbiqrdppfiqpvpvtaltyoiwukzvog.png,https://poetryimage.mybluemix.net/documents/wswknnjnavridgedwihshznjcsxspi.png,1477571689,12/4/2017 05:10:46,false,,12/4/2017 05:09:53,false,elite,0.8571,43941802,IDN,4,Jakarta,36.79.122.145
3108197449,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/bcbiqrdppfiqpvpvtaltyoiwukzvog.png,https://poetryimage.mybluemix.net/documents/wswknnjnavridgedwihshznjcsxspi.png,1477571689,12/4/2017 05:12:15,false,,12/4/2017 05:09:40,false,clixsense,1,43967143,IND,28,Kolkata,150.129.64.156
3108210940,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/bcbiqrdppfiqpvpvtaltyoiwukzvog.png,https://poetryimage.mybluemix.net/documents/wswknnjnavridgedwihshznjcsxspi.png,1477571689,12/4/2017 05:22:33,false,,12/4/2017 05:03:29,false,neodev,1,43611385,NGA,5,Lagos,197.211.63.77
3108218457,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/bcbiqrdppfiqpvpvtaltyoiwukzvog.png,https://poetryimage.mybluemix.net/documents/wswknnjnavridgedwihshznjcsxspi.png,1477571689,12/4/2017 05:27:33,false,,12/4/2017 05:19:51,false,indivillagetest,0.8333,42471886,IND,2,Mangalagiri,202.53.75.94
3107956088,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/dwaczrowbidylktclvsvurirpyomqn.png,https://poetryimage.mybluemix.net/documents/gwaulsurbncwdoyspohvmjwhmacnuz.png,1477571690,12/4/2017 02:50:52,false,,12/4/2017 02:47:54,false,clixsense,0.7143,43144968,PHL,B4,Caloocan,112.200.111.17
3107961615,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/dwaczrowbidylktclvsvurirpyomqn.png,https://poetryimage.mybluemix.net/documents/gwaulsurbncwdoyspohvmjwhmacnuz.png,1477571690,12/4/2017 02:54:18,false,,12/4/2017 02:50:27,false,elite,1,43964816,EGY,6,Alexandria,197.32.229.97
3107968496,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/dwaczrowbidylktclvsvurirpyomqn.png,https://poetryimage.mybluemix.net/documents/gwaulsurbncwdoyspohvmjwhmacnuz.png,1477571690,12/4/2017 02:58:38,false,,12/4/2017 02:55:27,false,clixsense,0.8571,40423140,COL,,,181.55.77.47
3107972865,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/dwaczrowbidylktclvsvurirpyomqn.png,https://poetryimage.mybluemix.net/documents/gwaulsurbncwdoyspohvmjwhmacnuz.png,1477571690,12/4/2017 03:01:35,false,,12/4/2017 03:00:20,false,neodev,0.7143,29496053,VEN,,,201.243.132.79
3107974356,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/dwaczrowbidylktclvsvurirpyomqn.png,https://poetryimage.mybluemix.net/documents/gwaulsurbncwdoyspohvmjwhmacnuz.png,1477571690,12/4/2017 03:02:33,false,,12/4/2017 02:59:14,false,neodev,0.8571,44061843,MEX,28,Matamoros,189.160.0.230
3107974682,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/dwaczrowbidylktclvsvurirpyomqn.png,https://poetryimage.mybluemix.net/documents/gwaulsurbncwdoyspohvmjwhmacnuz.png,1477571690,12/4/2017 03:02:45,false,,12/4/2017 02:56:39,false,neodev,0.7143,38986614,VEN,20,San Cristóbal,186.93.27.168
3107978599,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/dwaczrowbidylktclvsvurirpyomqn.png,https://poetryimage.mybluemix.net/documents/gwaulsurbncwdoyspohvmjwhmacnuz.png,1477571690,12/4/2017 03:05:10,false,,12/4/2017 02:56:12,false,tremorgames,1,31888322,USA,OH,Massillon,24.140.183.111
3107982700,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/dwaczrowbidylktclvsvurirpyomqn.png,https://poetryimage.mybluemix.net/documents/gwaulsurbncwdoyspohvmjwhmacnuz.png,1477571690,12/4/2017 03:07:48,false,,12/4/2017 02:54:47,false,neodev,1,43748301,IND,25,Chennai,117.246.127.160
3107993915,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/dwaczrowbidylktclvsvurirpyomqn.png,https://poetryimage.mybluemix.net/documents/gwaulsurbncwdoyspohvmjwhmacnuz.png,1477571690,12/4/2017 03:15:53,false,,12/4/2017 03:14:44,false,clixsense,1,42014527,VEN,16,Maturín,186.26.13.203
3108008311,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/dwaczrowbidylktclvsvurirpyomqn.png,https://poetryimage.mybluemix.net/documents/gwaulsurbncwdoyspohvmjwhmacnuz.png,1477571690,12/4/2017 03:26:43,false,,12/4/2017 03:25:42,false,neodev,0.8571,43159196,IND,16,Pune,49.35.10.72
3107898591,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uxvbfohrhvzizhvocspwmlcayhqbbg.png,https://poetryimage.mybluemix.net/documents/zaieknujxgwwveezkhzelltwpkyeyw.png,1477571691,12/4/2017 02:16:51,false,,12/4/2017 02:12:56,false,neodev,1,39912680,COL,2,Medellin,190.9.212.159
3107903990,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uxvbfohrhvzizhvocspwmlcayhqbbg.png,https://poetryimage.mybluemix.net/documents/zaieknujxgwwveezkhzelltwpkyeyw.png,1477571691,12/4/2017 02:19:59,false,,12/4/2017 02:19:04,false,clixsense,1,43449106,VEN,,,190.37.156.11
3107905156,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uxvbfohrhvzizhvocspwmlcayhqbbg.png,https://poetryimage.mybluemix.net/documents/zaieknujxgwwveezkhzelltwpkyeyw.png,1477571691,12/4/2017 02:20:41,false,,12/4/2017 02:19:40,false,neodev,0.8571,40141799,VEN,,,190.73.159.57
3107906169,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uxvbfohrhvzizhvocspwmlcayhqbbg.png,https://poetryimage.mybluemix.net/documents/zaieknujxgwwveezkhzelltwpkyeyw.png,1477571691,12/4/2017 02:21:11,false,,12/4/2017 02:20:48,false,neodev,1,40789523,VEN,25,Caracas,186.90.129.185
3107906997,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uxvbfohrhvzizhvocspwmlcayhqbbg.png,https://poetryimage.mybluemix.net/documents/zaieknujxgwwveezkhzelltwpkyeyw.png,1477571691,12/4/2017 02:21:39,false,,12/4/2017 02:17:19,false,clixsense,0.8571,34457264,IND,28,Kolkata,106.203.129.105
3107915556,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uxvbfohrhvzizhvocspwmlcayhqbbg.png,https://poetryimage.mybluemix.net/documents/zaieknujxgwwveezkhzelltwpkyeyw.png,1477571691,12/4/2017 02:26:49,false,,12/4/2017 02:22:47,false,imerit_india,0.8571,42920558,IND,28,Serampore,118.102.244.155
3107917180,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uxvbfohrhvzizhvocspwmlcayhqbbg.png,https://poetryimage.mybluemix.net/documents/zaieknujxgwwveezkhzelltwpkyeyw.png,1477571691,12/4/2017 02:27:38,false,,12/4/2017 02:23:34,false,clixsense,0.8571,43982189,IDN,4,Jakarta,114.124.231.147
3107918792,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uxvbfohrhvzizhvocspwmlcayhqbbg.png,https://poetryimage.mybluemix.net/documents/zaieknujxgwwveezkhzelltwpkyeyw.png,1477571691,12/4/2017 02:28:32,false,,12/4/2017 02:26:06,false,elite,0.7143,43909410,VEN,,,190.201.182.137
3107922151,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uxvbfohrhvzizhvocspwmlcayhqbbg.png,https://poetryimage.mybluemix.net/documents/zaieknujxgwwveezkhzelltwpkyeyw.png,1477571691,12/4/2017 02:30:32,false,,12/4/2017 02:26:59,false,getpaid,0.8571,39198996,VNM,44,Hanoi,113.22.112.232
3107923100,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/uxvbfohrhvzizhvocspwmlcayhqbbg.png,https://poetryimage.mybluemix.net/documents/zaieknujxgwwveezkhzelltwpkyeyw.png,1477571691,12/4/2017 02:31:07,false,,12/4/2017 02:25:13,false,clixsense,1,43950148,COL,,,191.89.210.121
3108189018,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qzimbqjuqhmblqxuvfctgszfjzxtyb.png,https://poetryimage.mybluemix.net/documents/recdhfslbybjdxbycdwsnmffqhagxt.png,1477571692,12/4/2017 05:06:08,false,,12/4/2017 05:05:39,false,clixsense,0.8571,24287706,TWN,3,Taipei,223.137.184.132
3108190124,Poem 2,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qzimbqjuqhmblqxuvfctgszfjzxtyb.png,https://poetryimage.mybluemix.net/documents/recdhfslbybjdxbycdwsnmffqhagxt.png,1477571692,12/4/2017 05:06:47,false,,12/4/2017 05:05:34,false,clixsense,0.7143,38968301,RUS,67,Saratov,78.106.19.224
3108197311,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qzimbqjuqhmblqxuvfctgszfjzxtyb.png,https://poetryimage.mybluemix.net/documents/recdhfslbybjdxbycdwsnmffqhagxt.png,1477571692,12/4/2017 05:12:04,false,,12/4/2017 05:10:48,false,elite,0.8571,43941802,IDN,4,Jakarta,36.79.122.145
3108214475,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qzimbqjuqhmblqxuvfctgszfjzxtyb.png,https://poetryimage.mybluemix.net/documents/recdhfslbybjdxbycdwsnmffqhagxt.png,1477571692,12/4/2017 05:25:04,false,,12/4/2017 05:24:32,false,clixsense,1,35115952,UKR,14,Antratsit,194.125.224.135
3108218985,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qzimbqjuqhmblqxuvfctgszfjzxtyb.png,https://poetryimage.mybluemix.net/documents/recdhfslbybjdxbycdwsnmffqhagxt.png,1477571692,12/4/2017 05:27:59,false,,12/4/2017 05:26:36,false,clixsense,0.8571,43914387,PHL,B9,Bacayao,112.202.239.148
3108222427,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qzimbqjuqhmblqxuvfctgszfjzxtyb.png,https://poetryimage.mybluemix.net/documents/recdhfslbybjdxbycdwsnmffqhagxt.png,1477571692,12/4/2017 05:30:32,false,,12/4/2017 05:29:23,false,prodege,1,29441823,CAN,ON,London,192.0.144.20
3108222681,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qzimbqjuqhmblqxuvfctgszfjzxtyb.png,https://poetryimage.mybluemix.net/documents/recdhfslbybjdxbycdwsnmffqhagxt.png,1477571692,12/4/2017 05:30:46,false,,12/4/2017 05:29:09,false,clixsense,0.8333,24488377,DEU,16,Berlin,109.45.0.41
3108231562,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qzimbqjuqhmblqxuvfctgszfjzxtyb.png,https://poetryimage.mybluemix.net/documents/recdhfslbybjdxbycdwsnmffqhagxt.png,1477571692,12/4/2017 05:37:22,false,,12/4/2017 05:34:41,false,elite,0.8333,43715421,ITA,7,Rome,93.58.88.104
3108258187,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qzimbqjuqhmblqxuvfctgszfjzxtyb.png,https://poetryimage.mybluemix.net/documents/recdhfslbybjdxbycdwsnmffqhagxt.png,1477571692,12/4/2017 05:57:07,false,,12/4/2017 05:56:18,false,clixsense,1,37449098,RUS,78,Tyumen,188.18.194.2
3108267686,Poem 1,,,,lmrm,real,https://poetryimage.mybluemix.net/documents/qzimbqjuqhmblqxuvfctgszfjzxtyb.png,https://poetryimage.mybluemix.net/documents/recdhfslbybjdxbycdwsnmffqhagxt.png,1477571692,12/4/2017 06:05:41,false,,12/4/2017 06:04:42,false,neodev,0.8571,43191711,EGY,1,Mansoura,156.199.43.253
3107920781,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/qcfrvfruvzdxnpzujuwcdzbhbpccbm.png,https://poetryimage.mybluemix.net/documents/dhynpnhwgejhpmzijuolxofzqqysis.png,1477571693,12/4/2017 02:29:47,false,,12/4/2017 02:28:29,false,clixsense,0.8571,34308235,IDN,4,Jakarta,61.5.93.51
3107930746,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/qcfrvfruvzdxnpzujuwcdzbhbpccbm.png,https://poetryimage.mybluemix.net/documents/dhynpnhwgejhpmzijuolxofzqqysis.png,1477571693,12/4/2017 02:35:20,false,,12/4/2017 02:32:17,false,elite,0.8571,43904885,PHL,F2,Quezon City,180.190.35.79
3107933120,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/qcfrvfruvzdxnpzujuwcdzbhbpccbm.png,https://poetryimage.mybluemix.net/documents/dhynpnhwgejhpmzijuolxofzqqysis.png,1477571693,12/4/2017 02:36:43,false,,12/4/2017 02:35:24,false,clixsense,0.8571,6344072,CAN,BC,Burnaby,64.180.175.167
3107933195,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/qcfrvfruvzdxnpzujuwcdzbhbpccbm.png,https://poetryimage.mybluemix.net/documents/dhynpnhwgejhpmzijuolxofzqqysis.png,1477571693,12/4/2017 02:36:45,false,,12/4/2017 02:35:22,false,elite,0.8571,43690556,VEN,4,Maracay,186.14.185.84
3107934411,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/qcfrvfruvzdxnpzujuwcdzbhbpccbm.png,https://poetryimage.mybluemix.net/documents/dhynpnhwgejhpmzijuolxofzqqysis.png,1477571693,12/4/2017 02:37:19,false,,12/4/2017 02:34:41,false,clixsense,1,39110000,PHL,,,120.29.88.193
3107937487,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/qcfrvfruvzdxnpzujuwcdzbhbpccbm.png,https://poetryimage.mybluemix.net/documents/dhynpnhwgejhpmzijuolxofzqqysis.png,1477571693,12/4/2017 02:39:16,false,,12/4/2017 02:35:43,false,clixsense,0.7143,37956497,PER,,,190.238.201.80
3107938988,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/qcfrvfruvzdxnpzujuwcdzbhbpccbm.png,https://poetryimage.mybluemix.net/documents/dhynpnhwgejhpmzijuolxofzqqysis.png,1477571693,12/4/2017 02:40:07,false,,12/4/2017 02:33:12,false,neodev,0.8571,43998404,VEN,13,Barquisimeto,181.208.206.197
3107940174,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/qcfrvfruvzdxnpzujuwcdzbhbpccbm.png,https://poetryimage.mybluemix.net/documents/dhynpnhwgejhpmzijuolxofzqqysis.png,1477571693,12/4/2017 02:40:46,false,,12/4/2017 02:36:54,false,clixsense,0.8571,43865605,NGA,54,Oke Ila,197.210.227.146
3107942248,Poem 2,,,,vlm,real,https://poetryimage.mybluemix.net/documents/qcfrvfruvzdxnpzujuwcdzbhbpccbm.png,https://poetryimage.mybluemix.net/documents/dhynpnhwgejhpmzijuolxofzqqysis.png,1477571693,12/4/2017 02:42:09,false,,12/4/2017 02:37:10,false,elite,0.8571,30177221,BIH,1,Sarajevo,188.127.102.167
3107943307,Poem 1,,,,vlm,real,https://poetryimage.mybluemix.net/documents/qcfrvfruvzdxnpzujuwcdzbhbpccbm.png,https://poetryimage.mybluemix.net/documents/dhynpnhwgejhpmzijuolxofzqqysis.png,1477571693,12/4/2017 02:42:51,false,,12/4/2017 02:37:33,false,clixsense,1,9832767,IND,25,Karaikkudi,117.206.124.113
3108161675,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/rlgsmmvphvhkgwcwryrnkozegwecuu.png,https://poetryimage.mybluemix.net/documents/ncgxzrfdvxgkqegxxzdsfrytibpacw.png,1477571694,12/4/2017 04:48:37,false,,12/4/2017 04:47:38,false,clixsense,1,42647804,RUS,86,Voronezh,83.139.146.35
3108168904,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/rlgsmmvphvhkgwcwryrnkozegwecuu.png,https://poetryimage.mybluemix.net/documents/ncgxzrfdvxgkqegxxzdsfrytibpacw.png,1477571694,12/4/2017 04:53:08,false,,12/4/2017 04:51:16,false,clixsense,1,42263188,IDN,,,203.78.119.239
3108173698,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/rlgsmmvphvhkgwcwryrnkozegwecuu.png,https://poetryimage.mybluemix.net/documents/ncgxzrfdvxgkqegxxzdsfrytibpacw.png,1477571694,12/4/2017 04:55:53,false,,12/4/2017 04:54:23,false,clixsense,1,33273623,BHR,,,89.148.29.51
3108178967,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/rlgsmmvphvhkgwcwryrnkozegwecuu.png,https://poetryimage.mybluemix.net/documents/ncgxzrfdvxgkqegxxzdsfrytibpacw.png,1477571694,12/4/2017 04:59:31,false,,12/4/2017 04:57:32,false,instagc,0.8571,31860859,TUR,35,Izmir,88.246.82.147
3108180941,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/rlgsmmvphvhkgwcwryrnkozegwecuu.png,https://poetryimage.mybluemix.net/documents/ncgxzrfdvxgkqegxxzdsfrytibpacw.png,1477571694,12/4/2017 05:00:35,false,,12/4/2017 04:59:32,false,elite,0.8571,44076544,EGY,11,Cairo,41.68.156.249
3108181203,Poem 2,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/rlgsmmvphvhkgwcwryrnkozegwecuu.png,https://poetryimage.mybluemix.net/documents/ncgxzrfdvxgkqegxxzdsfrytibpacw.png,1477571694,12/4/2017 05:00:43,false,,12/4/2017 04:57:19,false,clixsense,0.7143,40102852,POL,78,Warsaw,37.47.39.233
3108185097,Poem 1,,,,real,lmrm,https://poetryimage.mybluemix.net/documents/rlgsmmvphvhkgwcwryrnkozegwecuu.png,https://poetryimage.mybluemix.net/documents/ncgxzrfdvxgkqegxxzdsfrytibpacw.png,1477571694,12/4/2017 05:03:15,false,,12/4/2017 05:02:35,false,instagc,0.8571,14410915,USA,TX,Cypress,73.115.32.181
